taxid,date,name
957220,8/15/2019,MERITORIOUS POLICE DUTY
957220,7/12/2019,MERITORIOUS POLICE DUTY
957220,6/11/2019,MERITORIOUS POLICE DUTY
957220,6/5/2019,EXCELLENT POLICE DUTY
957220,5/31/2019,MERITORIOUS POLICE DUTY
957220,3/22/2019,MERITORIOUS POLICE DUTY
957220,3/16/2019,MERITORIOUS POLICE DUTY
957220,11/11/2018,MERITORIOUS POLICE DUTY
957220,9/18/2018,MERITORIOUS POLICE DUTY
957220,8/29/2018,MERITORIOUS POLICE DUTY
957220,6/8/2018,MERITORIOUS POLICE DUTY
957220,1/3/2018,EXCELLENT POLICE DUTY
957220,12/16/2017,EXCELLENT POLICE DUTY
957220,12/16/2017,MERITORIOUS POLICE DUTY
957220,11/8/2017,MERITORIOUS POLICE DUTY
957220,10/5/2017,MERITORIOUS POLICE DUTY
957220,9/1/2017,EXCELLENT POLICE DUTY
957220,6/27/2017,EXCELLENT POLICE DUTY
957220,4/11/2017,EXCELLENT POLICE DUTY
957220,2/25/2017,EXCELLENT POLICE DUTY
957220,10/18/2016,MERITORIOUS POLICE DUTY
957220,8/23/2016,EXCELLENT POLICE DUTY
957220,7/5/2016,EXCELLENT POLICE DUTY
957220,5/7/2015,EXCELLENT POLICE DUTY
954374,3/14/2019,EXCELLENT POLICE DUTY
954374,12/29/2017,EXCELLENT POLICE DUTY
954374,2/12/2017,MERITORIOUS POLICE DUTY
954374,11/30/2014,EXCELLENT POLICE DUTY
954374,3/27/2014,EXCELLENT POLICE DUTY
945054,10/29/2012,MERITORIOUS POLICE DUTY
946329,5/4/2016,EXCELLENT POLICE DUTY
946329,9/28/2015,EXCELLENT POLICE DUTY
946329,9/18/2015,EXCELLENT POLICE DUTY
946329,9/11/2015,EXCELLENT POLICE DUTY
946329,7/8/2015,EXCELLENT POLICE DUTY
946329,6/24/2015,EXCELLENT POLICE DUTY
946329,4/20/2014,MERITORIOUS POLICE DUTY
946329,3/1/2014,MERITORIOUS POLICE DUTY
946329,12/9/2012,EXCELLENT POLICE DUTY
946329,6/29/2012,EXCELLENT POLICE DUTY
946329,5/4/2012,EXCELLENT POLICE DUTY
946329,12/11/2009,EXCELLENT POLICE DUTY
945055,11/19/2013,EXCELLENT POLICE DUTY
945055,8/21/2012,MERITORIOUS POLICE DUTY
945055,7/15/2012,EXCELLENT POLICE DUTY
945055,12/10/2011,EXCELLENT POLICE DUTY
945055,8/27/2011,EXCELLENT POLICE DUTY
945055,6/21/2011,EXCELLENT POLICE DUTY
945055,7/11/2010,MERITORIOUS POLICE DUTY
945055,5/24/2009,EXCELLENT POLICE DUTY
953484,9/1/2013,EXCELLENT POLICE DUTY
920902,5/4/2020,EXCELLENT POLICE DUTY
920902,3/12/2020,EXCELLENT POLICE DUTY
920902,3/7/2020,EXCELLENT POLICE DUTY
920902,3/5/2020,EXCELLENT POLICE DUTY
920902,2/6/2020,EXCELLENT POLICE DUTY
920902,12/19/2019,EXCELLENT POLICE DUTY
920902,11/24/2019,EXCELLENT POLICE DUTY
920902,9/8/2019,EXCELLENT POLICE DUTY
920902,9/6/2019,EXCELLENT POLICE DUTY
920902,7/7/2019,EXCELLENT POLICE DUTY
920902,5/22/2019,EXCELLENT POLICE DUTY
920902,5/12/2019,EXCELLENT POLICE DUTY
920902,2/23/2019,EXCELLENT POLICE DUTY
920902,12/28/2018,EXCELLENT POLICE DUTY
920902,12/26/2018,EXCELLENT POLICE DUTY
920902,12/16/2018,MERITORIOUS POLICE DUTY
920902,12/9/2018,EXCELLENT POLICE DUTY
920902,11/18/2018,EXCELLENT POLICE DUTY
920902,11/2/2018,EXCELLENT POLICE DUTY
920902,10/4/2018,EXCELLENT POLICE DUTY
920902,9/21/2018,EXCELLENT POLICE DUTY
920902,9/3/2018,EXCELLENT POLICE DUTY
920902,7/24/2018,EXCELLENT POLICE DUTY
920902,7/4/2018,COMMENDATION
920902,6/19/2018,EXCELLENT POLICE DUTY
920902,5/11/2018,EXCELLENT POLICE DUTY
920902,3/28/2018,EXCELLENT POLICE DUTY
920902,1/18/2018,EXCELLENT POLICE DUTY
920902,12/31/2017,EXCELLENT POLICE DUTY
920902,11/25/2017,EXCELLENT POLICE DUTY
920902,11/11/2017,EXCELLENT POLICE DUTY
920902,10/1/2017,MERITORIOUS POLICE DUTY
920902,7/5/2017,EXCELLENT POLICE DUTY
920902,4/1/2017,EXCELLENT POLICE DUTY
920902,3/18/2017,EXCELLENT POLICE DUTY
920902,3/12/2017,EXCELLENT POLICE DUTY
920902,1/7/2017,EXCELLENT POLICE DUTY
920902,1/1/2017,COMMENDATION
920902,12/30/2016,EXCELLENT POLICE DUTY
920902,11/18/2016,EXCELLENT POLICE DUTY
920902,10/7/2016,EXCELLENT POLICE DUTY
920902,9/11/2016,EXCELLENT POLICE DUTY
920902,7/6/2016,EXCELLENT POLICE DUTY
920902,6/24/2016,EXCELLENT POLICE DUTY
920902,6/16/2016,EXCELLENT POLICE DUTY
920902,5/1/2016,EXCELLENT POLICE DUTY
920902,4/7/2016,EXCELLENT POLICE DUTY
920902,3/26/2016,EXCELLENT POLICE DUTY
920902,3/24/2016,MERITORIOUS POLICE DUTY
920902,1/30/2016,EXCELLENT POLICE DUTY
920902,12/11/2015,EXCELLENT POLICE DUTY
920902,11/14/2015,EXCELLENT POLICE DUTY
920902,10/30/2015,EXCELLENT POLICE DUTY
920902,10/30/2015,EXCELLENT POLICE DUTY
920902,9/24/2014,EXCELLENT POLICE DUTY
920902,6/29/2014,EXCELLENT POLICE DUTY
920902,6/15/2014,EXCELLENT POLICE DUTY
920902,5/31/2014,EXCELLENT POLICE DUTY
920902,4/22/2014,EXCELLENT POLICE DUTY
920902,3/6/2014,EXCELLENT POLICE DUTY
920902,2/16/2014,EXCELLENT POLICE DUTY
920902,11/16/2013,EXCELLENT POLICE DUTY
920902,10/17/2013,EXCELLENT POLICE DUTY
920902,8/16/2013,EXCELLENT POLICE DUTY
920902,7/28/2013,EXCELLENT POLICE DUTY
920902,7/17/2013,MERITORIOUS POLICE DUTY
920902,7/5/2013,EXCELLENT POLICE DUTY
920902,6/9/2013,EXCELLENT POLICE DUTY
920902,6/9/2013,MERITORIOUS POLICE DUTY
920902,5/29/2013,MERITORIOUS POLICE DUTY
920902,4/28/2013,EXCELLENT POLICE DUTY
920902,3/3/2013,EXCELLENT POLICE DUTY
920902,12/23/2012,COMMENDATION
920902,12/14/2012,EXCELLENT POLICE DUTY
920902,10/10/2012,EXCELLENT POLICE DUTY
920902,10/4/2012,COMMENDATION
920902,9/1/2012,MERITORIOUS POLICE DUTY
920902,7/4/2012,EXCELLENT POLICE DUTY
920902,6/21/2012,EXCELLENT POLICE DUTY
920902,5/18/2012,EXCELLENT POLICE DUTY
920902,4/29/2012,EXCELLENT POLICE DUTY
920902,4/6/2012,EXCELLENT POLICE DUTY
920902,3/16/2012,EXCELLENT POLICE DUTY
920902,3/16/2012,MERITORIOUS POLICE DUTY
920902,12/22/2011,EXCELLENT POLICE DUTY
920902,12/10/2011,EXCELLENT POLICE DUTY
920902,9/21/2011,HONORABLE MENTION
920902,9/21/2011,POLICE COMBAT CROSS
920902,1/18/2008,EXCELLENT POLICE DUTY
920902,11/11/2007,EXCELLENT POLICE DUTY
920902,10/6/2007,MERITORIOUS POLICE DUTY
920902,9/9/2007,MERITORIOUS POLICE DUTY
920902,8/11/2007,EXCELLENT POLICE DUTY
920902,7/19/2007,COMMENDATION
920902,6/23/2007,COMMENDATION
920902,6/23/2007,MERITORIOUS POLICE DUTY
920902,4/11/2007,EXCELLENT POLICE DUTY
920902,3/25/2007,MERITORIOUS POLICE DUTY
920902,10/28/2006,MERITORIOUS POLICE DUTY
920902,8/31/2006,EXCELLENT POLICE DUTY
920902,8/5/2006,HONORABLE MENTION
920902,6/18/2006,EXCELLENT POLICE DUTY
920902,5/20/2006,EXCELLENT POLICE DUTY
920902,3/26/2006,EXCELLENT POLICE DUTY
920902,12/1/2005,EXCELLENT POLICE DUTY
920902,11/5/2005,EXCELLENT POLICE DUTY
920902,8/31/2005,MERITORIOUS POLICE DUTY
920902,7/16/2005,COMMENDATION
920902,7/9/2005,MERITORIOUS POLICE DUTY
920902,2/19/2005,MERITORIOUS POLICE DUTY
920902,8/8/2004,EXCELLENT POLICE DUTY
920902,2/15/2004,EXCELLENT POLICE DUTY
920902,6/8/2003,EXCELLENT POLICE DUTY
920902,5/9/2003,EXCELLENT POLICE DUTY
920902,5/4/2003,EXCELLENT POLICE DUTY
920902,10/6/2002,MERITORIOUS POLICE DUTY
920902,9/13/2002,EXCELLENT POLICE DUTY
920902,9/12/2002,EXCELLENT POLICE DUTY
920902,4/27/2002,EXCELLENT POLICE DUTY
920902,12/28/2001,MERITORIOUS POLICE DUTY
920902,12/6/2001,EXCELLENT POLICE DUTY
920902,12/5/2001,MERITORIOUS POLICE DUTY
920902,7/7/2001,EXCELLENT POLICE DUTY
920902,12/2/2000,EXCELLENT POLICE DUTY
920902,10/4/2000,EXCELLENT POLICE DUTY
920902,3/13/2000,EXCELLENT POLICE DUTY
920902,1/23/2000,EXCELLENT POLICE DUTY
920902,9/16/1999,EXCELLENT POLICE DUTY
920902,4/19/1999,EXCELLENT POLICE DUTY
920902,3/13/1999,EXCELLENT POLICE DUTY
935852,11/7/2009,EXCELLENT POLICE DUTY
935852,6/2/2009,EXCELLENT POLICE DUTY
923475,10/30/2005,EXCELLENT POLICE DUTY
923475,11/3/2004,EXCELLENT POLICE DUTY
923475,5/11/2004,EXCELLENT POLICE DUTY
923475,4/30/2004,EXCELLENT POLICE DUTY
923475,4/20/2004,EXCELLENT POLICE DUTY
923475,3/31/2004,EXCELLENT POLICE DUTY
923475,3/5/2004,EXCELLENT POLICE DUTY
923475,1/16/2004,MERITORIOUS POLICE DUTY
923475,1/9/2004,EXCELLENT POLICE DUTY
923475,11/28/2003,EXCELLENT POLICE DUTY
923475,11/18/2003,MERITORIOUS POLICE DUTY
923475,6/24/2003,MERITORIOUS POLICE DUTY
923475,5/8/2003,EXCELLENT POLICE DUTY
923475,5/1/2003,EXCELLENT POLICE DUTY
923475,4/30/2003,MERITORIOUS POLICE DUTY
923475,3/27/2003,EXCELLENT POLICE DUTY
923475,10/12/2002,MERITORIOUS POLICE DUTY
923475,8/8/2002,MERITORIOUS POLICE DUTY
923475,4/2/2002,EXCELLENT POLICE DUTY
923475,3/11/2002,MERITORIOUS POLICE DUTY
923475,3/9/2002,EXCELLENT POLICE DUTY
923475,2/18/2002,EXCELLENT POLICE DUTY
961375,1/7/2018,EXCELLENT POLICE DUTY
961375,5/20/2017,EXCELLENT POLICE DUTY
932038,10/6/2009,EXCELLENT POLICE DUTY
932038,8/7/2008,EXCELLENT POLICE DUTY
932038,1/18/2006,MERITORIOUS POLICE DUTY
932038,12/10/2004,EXCELLENT POLICE DUTY
932038,11/26/2004,EXCELLENT POLICE DUTY
932038,11/4/2004,MERITORIOUS POLICE DUTY
932038,9/4/2004,MERITORIOUS POLICE DUTY
932038,7/29/2004,EXCELLENT POLICE DUTY
932038,7/15/2004,EXCELLENT POLICE DUTY
932038,3/25/2004,EXCELLENT POLICE DUTY
932038,2/17/2004,EXCELLENT POLICE DUTY
932038,1/30/2004,EXCELLENT POLICE DUTY
932038,1/30/2004,EXCELLENT POLICE DUTY
932038,10/27/2003,EXCELLENT POLICE DUTY
932038,10/22/2003,EXCELLENT POLICE DUTY
932038,10/20/2003,EXCELLENT POLICE DUTY
932038,10/8/2003,EXCELLENT POLICE DUTY
949732,5/27/2014,EXCELLENT POLICE DUTY
934217,11/8/2006,EXCELLENT POLICE DUTY
934217,3/2/2006,EXCELLENT POLICE DUTY
951340,6/23/2017,EXCELLENT POLICE DUTY
951340,5/19/2017,EXCELLENT POLICE DUTY
951340,5/3/2017,EXCELLENT POLICE DUTY
951340,4/21/2017,EXCELLENT POLICE DUTY
951340,2/12/2017,EXCELLENT POLICE DUTY
951340,2/8/2017,EXCELLENT POLICE DUTY
951340,12/30/2016,EXCELLENT POLICE DUTY
951340,12/10/2016,EXCELLENT POLICE DUTY
951340,11/29/2016,EXCELLENT POLICE DUTY
951340,11/8/2016,MERITORIOUS POLICE DUTY
951340,10/29/2016,EXCELLENT POLICE DUTY
951340,10/5/2016,EXCELLENT POLICE DUTY
951340,9/15/2016,EXCELLENT POLICE DUTY
951340,9/6/2016,EXCELLENT POLICE DUTY
951340,9/3/2016,EXCELLENT POLICE DUTY
951340,7/20/2016,EXCELLENT POLICE DUTY
951340,5/26/2016,EXCELLENT POLICE DUTY
951340,5/26/2016,EXCELLENT POLICE DUTY
951340,5/5/2016,EXCELLENT POLICE DUTY
951340,12/30/2015,EXCELLENT POLICE DUTY
951340,11/6/2015,EXCELLENT POLICE DUTY
951340,9/22/2015,EXCELLENT POLICE DUTY
951340,7/26/2015,EXCELLENT POLICE DUTY
951340,7/7/2015,EXCELLENT POLICE DUTY
951340,6/15/2015,EXCELLENT POLICE DUTY
951340,5/31/2015,EXCELLENT POLICE DUTY
951340,5/15/2015,EXCELLENT POLICE DUTY
951340,4/11/2015,EXCELLENT POLICE DUTY
939581,8/4/2011,MERITORIOUS POLICE DUTY
940804,3/15/2019,EXCELLENT POLICE DUTY
953485,8/23/2017,EXCELLENT POLICE DUTY
926212,8/17/2009,EXCELLENT POLICE DUTY
926212,9/5/2003,MERITORIOUS POLICE DUTY
926212,8/20/2003,MERITORIOUS POLICE DUTY
926212,6/26/2001,EXCELLENT POLICE DUTY
926212,3/30/2001,EXCELLENT POLICE DUTY
918407,8/10/2004,MERITORIOUS POLICE DUTY
918407,7/24/2003,EXCELLENT POLICE DUTY
918407,6/11/2003,EXCELLENT POLICE DUTY
918407,6/22/2001,MERITORIOUS POLICE DUTY
918407,5/3/2001,EXCELLENT POLICE DUTY
918407,3/21/2001,EXCELLENT POLICE DUTY
918407,2/27/2001,MERITORIOUS POLICE DUTY
918407,11/30/2000,MERITORIOUS POLICE DUTY
918407,11/17/2000,EXCELLENT POLICE DUTY
918407,8/29/2000,EXCELLENT POLICE DUTY
918407,9/16/1999,COMMENDATION
918407,7/27/1999,EXCELLENT POLICE DUTY
918407,7/21/1999,MERITORIOUS POLICE DUTY
918407,1/28/1999,MERITORIOUS POLICE DUTY
918407,1/4/1999,EXCELLENT POLICE DUTY
918407,12/23/1998,EXCELLENT POLICE DUTY
918407,7/7/1998,EXCELLENT POLICE DUTY
918407,5/4/1998,MERITORIOUS POLICE DUTY
918407,8/29/1997,EXCELLENT POLICE DUTY
918407,8/10/1997,EXCELLENT POLICE DUTY
918407,6/23/1997,EXCELLENT POLICE DUTY
918407,6/7/1997,EXCELLENT POLICE DUTY
940805,2/9/2012,MERITORIOUS POLICE DUTY
940805,2/27/2011,MERITORIOUS POLICE DUTY
940805,10/17/2009,EXCELLENT POLICE DUTY
940805,8/20/2009,EXCELLENT POLICE DUTY
940805,9/27/2006,MERITORIOUS POLICE DUTY
929258,6/28/2009,EXCELLENT POLICE DUTY
929258,10/30/2008,EXCELLENT POLICE DUTY
929258,2/16/2008,EXCELLENT POLICE DUTY
929258,1/29/2004,EXCELLENT POLICE DUTY
929258,12/4/2002,EXCELLENT POLICE DUTY
929258,10/15/2002,COMMENDATION
929258,10/2/2002,EXCELLENT POLICE DUTY
903307,12/2/2015,MERITORIOUS POLICE DUTY
903307,10/15/2015,EXCELLENT POLICE DUTY
903307,10/15/2013,MERITORIOUS POLICE DUTY
903307,1/28/2013,EXCELLENT POLICE DUTY
903307,12/10/2012,EXCELLENT POLICE DUTY
903307,11/28/2012,EXCELLENT POLICE DUTY
903307,8/30/2012,MERITORIOUS POLICE DUTY
903307,8/6/2012,EXCELLENT POLICE DUTY
903307,7/31/2012,EXCELLENT POLICE DUTY
903307,6/28/2012,MERITORIOUS POLICE DUTY
903307,5/16/2012,EXCELLENT POLICE DUTY
903307,5/8/2012,EXCELLENT POLICE DUTY
903307,3/15/2012,MERITORIOUS POLICE DUTY
903307,1/26/2012,MERITORIOUS POLICE DUTY
903307,12/5/2011,MERITORIOUS POLICE DUTY
903307,6/29/2007,EXCELLENT POLICE DUTY
903307,5/21/2007,EXCELLENT POLICE DUTY
903307,2/8/2007,EXCELLENT POLICE DUTY
903307,7/31/2006,EXCELLENT POLICE DUTY
903307,5/10/2006,EXCELLENT POLICE DUTY
903307,4/3/2006,MERITORIOUS POLICE DUTY
903307,2/2/2006,MERITORIOUS POLICE DUTY
903307,12/29/2005,EXCELLENT POLICE DUTY
903307,11/17/2005,EXCELLENT POLICE DUTY
903307,3/6/2005,EXCELLENT POLICE DUTY
903307,9/26/2004,EXCELLENT POLICE DUTY
903307,6/24/2003,EXCELLENT POLICE DUTY
903307,3/10/2003,EXCELLENT POLICE DUTY
903307,2/3/2003,MERITORIOUS POLICE DUTY
903307,5/20/2002,EXCELLENT POLICE DUTY
903307,9/16/2001,EXCELLENT POLICE DUTY
903307,1/1/2001,EXCELLENT POLICE DUTY
903307,11/7/2000,EXCELLENT POLICE DUTY
903307,7/15/2000,EXCELLENT POLICE DUTY
903307,4/23/2000,MERITORIOUS POLICE DUTY
903307,10/22/1999,EXCELLENT POLICE DUTY
903307,8/25/1998,EXCELLENT POLICE DUTY
903307,4/2/1998,EXCELLENT POLICE DUTY
903307,11/25/1997,EXCELLENT POLICE DUTY
903307,5/29/1997,EXCELLENT POLICE DUTY
903307,5/8/1997,EXCELLENT POLICE DUTY
903307,4/4/1997,EXCELLENT POLICE DUTY
903307,3/20/1997,EXCELLENT POLICE DUTY
903307,2/21/1997,EXCELLENT POLICE DUTY
903307,6/19/1996,EXCELLENT POLICE DUTY
903307,6/5/1996,EXCELLENT POLICE DUTY
903307,5/14/1996,MERITORIOUS POLICE DUTY
903307,5/1/1996,EXCELLENT POLICE DUTY
903307,9/6/1995,EXCELLENT POLICE DUTY
903307,3/15/1995,EXCELLENT POLICE DUTY
903307,12/6/1994,EXCELLENT POLICE DUTY
954375,6/20/2019,MERITORIOUS POLICE DUTY
929259,4/17/2015,EXCELLENT POLICE DUTY
929259,9/12/2013,EXCELLENT POLICE DUTY
929259,8/26/2012,EXCELLENT POLICE DUTY
929259,12/29/2008,EXCELLENT POLICE DUTY
929259,8/11/2008,EXCELLENT POLICE DUTY
929259,4/9/2004,MERITORIOUS POLICE DUTY
957221,2/14/2018,EXCELLENT POLICE DUTY
957221,2/3/2018,EXCELLENT POLICE DUTY
957221,4/21/2017,EXCELLENT POLICE DUTY
957221,12/19/2015,EXCELLENT POLICE DUTY
955584,9/3/2020,MERITORIOUS POLICE DUTY
955584,7/30/2019,MERITORIOUS POLICE DUTY
955584,2/11/2017,EXCELLENT POLICE DUTY
939584,11/22/2012,MERITORIOUS POLICE DUTY
939584,8/3/2012,EXCELLENT POLICE DUTY
939584,8/1/2012,MERITORIOUS POLICE DUTY
939584,3/9/2012,EXCELLENT POLICE DUTY
939584,7/15/2011,MERITORIOUS POLICE DUTY
939584,5/15/2011,EXCELLENT POLICE DUTY
939584,4/8/2011,EXCELLENT POLICE DUTY
939584,8/28/2010,MERITORIOUS POLICE DUTY
939584,8/2/2009,EXCELLENT POLICE DUTY
939584,7/31/2009,EXCELLENT POLICE DUTY
934218,10/15/2015,EXCELLENT POLICE DUTY
934218,12/30/2009,EXCELLENT POLICE DUTY
939585,12/4/2011,EXCELLENT POLICE DUTY
939585,10/29/2011,MERITORIOUS POLICE DUTY
939585,9/15/2011,MERITORIOUS POLICE DUTY
939585,1/22/2010,MERITORIOUS POLICE DUTY
939585,11/11/2007,EXCELLENT POLICE DUTY
939585,11/11/2007,EXCELLENT POLICE DUTY
939585,8/28/2007,EXCELLENT POLICE DUTY
891112,4/28/1991,EXCELLENT POLICE DUTY
891112,1/10/1990,MERITORIOUS POLICE DUTY
891112,9/3/1987,EXCELLENT POLICE DUTY
891112,8/11/1987,EXCELLENT POLICE DUTY
891112,7/18/1987,EXCELLENT POLICE DUTY
891112,5/12/1987,EXCELLENT POLICE DUTY
929260,2/1/2007,EXCELLENT POLICE DUTY
929260,1/11/2007,EXCELLENT POLICE DUTY
929260,3/20/2006,EXCELLENT POLICE DUTY
929260,12/26/2005,EXCELLENT POLICE DUTY
929260,12/10/2001,EXCELLENT POLICE DUTY
933412,7/4/2012,MERITORIOUS POLICE DUTY
933412,4/21/2012,MERITORIOUS POLICE DUTY
933412,9/7/2010,MERITORIOUS POLICE DUTY
933412,6/9/2009,EXCELLENT POLICE DUTY
933412,3/27/2004,MERITORIOUS POLICE DUTY
937639,4/20/2014,EXCELLENT POLICE DUTY
937639,5/10/2011,EXCELLENT POLICE DUTY
937639,9/23/2010,EXCELLENT POLICE DUTY
937639,12/1/2007,EXCELLENT POLICE DUTY
937639,5/4/2007,EXCELLENT POLICE DUTY
937639,9/5/2005,MERITORIOUS POLICE DUTY
936023,5/7/2007,MERITORIOUS POLICE DUTY
963779,10/1/2019,EXCELLENT POLICE DUTY
940806,3/1/2014,MERITORIOUS POLICE DUTY
940806,8/29/2013,EXCELLENT POLICE DUTY
940806,7/30/2013,EXCELLENT POLICE DUTY
940806,5/16/2013,EXCELLENT POLICE DUTY
940806,5/10/2013,EXCELLENT POLICE DUTY
940806,5/1/2013,EXCELLENT POLICE DUTY
940806,5/1/2013,EXCELLENT POLICE DUTY
940806,4/23/2013,EXCELLENT POLICE DUTY
940806,4/23/2013,EXCELLENT POLICE DUTY
940806,4/2/2013,EXCELLENT POLICE DUTY
940806,3/8/2013,EXCELLENT POLICE DUTY
940806,2/2/2013,EXCELLENT POLICE DUTY
940806,1/12/2013,EXCELLENT POLICE DUTY
940806,1/5/2013,EXCELLENT POLICE DUTY
940806,12/22/2010,MERITORIOUS POLICE DUTY
940806,8/27/2010,EXCELLENT POLICE DUTY
940806,7/8/2010,EXCELLENT POLICE DUTY
940806,7/8/2010,EXCELLENT POLICE DUTY
940806,7/8/2010,MERITORIOUS POLICE DUTY
940806,6/10/2010,MERITORIOUS POLICE DUTY
940806,6/2/2010,MERITORIOUS POLICE DUTY
940806,5/15/2010,EXCELLENT POLICE DUTY
940806,3/19/2010,EXCELLENT POLICE DUTY
940806,2/16/2010,EXCELLENT POLICE DUTY
940806,1/14/2010,MERITORIOUS POLICE DUTY
940806,1/1/2010,COMMENDATION - COMMUNITY SERVICE
940806,12/15/2009,EXCELLENT POLICE DUTY
940806,10/6/2009,EXCELLENT POLICE DUTY
940806,8/19/2009,MERITORIOUS POLICE DUTY
940806,7/9/2009,EXCELLENT POLICE DUTY
940806,4/7/2009,EXCELLENT POLICE DUTY
940806,1/13/2009,MERITORIOUS POLICE DUTY
940806,10/2/2008,EXCELLENT POLICE DUTY
953486,1/20/2019,EXCELLENT POLICE DUTY
953486,6/15/2015,EXCELLENT POLICE DUTY
953486,8/20/2014,EXCELLENT POLICE DUTY
953486,1/30/2014,EXCELLENT POLICE DUTY
953486,1/30/2014,EXCELLENT POLICE DUTY
918412,10/1/1998,EXCELLENT POLICE DUTY
918412,4/16/1998,EXCELLENT POLICE DUTY
964806,7/9/2019,EXCELLENT POLICE DUTY
919781,4/13/2010,EXCELLENT POLICE DUTY
919781,9/30/2009,EXCELLENT POLICE DUTY
919781,2/4/2009,EXCELLENT POLICE DUTY
919781,2/25/2008,EXCELLENT POLICE DUTY
919781,3/9/2007,EXCELLENT POLICE DUTY
919781,3/9/2007,EXCELLENT POLICE DUTY
919781,6/29/2005,EXCELLENT POLICE DUTY
939586,8/15/2017,EXCELLENT POLICE DUTY
939586,11/24/2010,EXCELLENT POLICE DUTY
939586,4/21/2010,EXCELLENT POLICE DUTY
939586,10/14/2009,EXCELLENT POLICE DUTY
902480,6/16/2015,EXCELLENT POLICE DUTY
902480,6/2/2015,MERITORIOUS POLICE DUTY
902480,2/10/1993,EXCELLENT POLICE DUTY
961378,10/15/2019,EXCELLENT POLICE DUTY
961378,2/28/2018,EXCELLENT POLICE DUTY
961378,11/11/2017,MERITORIOUS POLICE DUTY
961378,8/20/2017,EXCELLENT POLICE DUTY
961378,8/20/2017,EXCELLENT POLICE DUTY
951341,12/24/2016,EXCELLENT POLICE DUTY
951341,12/24/2016,EXCELLENT POLICE DUTY
951341,7/25/2012,EXCELLENT POLICE DUTY
951341,7/25/2012,EXCELLENT POLICE DUTY
942881,11/8/2013,EXCELLENT POLICE DUTY
929261,5/5/2010,MERITORIOUS POLICE DUTY
929261,8/16/2008,EXCELLENT POLICE DUTY
929261,4/25/2008,MERITORIOUS POLICE DUTY
929261,4/16/2008,EXCELLENT POLICE DUTY
929261,10/19/2006,EXCELLENT POLICE DUTY
929261,10/4/2006,EXCELLENT POLICE DUTY
929261,7/31/2006,EXCELLENT POLICE DUTY
929261,6/15/2006,EXCELLENT POLICE DUTY
929261,1/30/2004,EXCELLENT POLICE DUTY
929261,6/20/2003,EXCELLENT POLICE DUTY
929261,3/31/2003,EXCELLENT POLICE DUTY
929261,12/21/2002,EXCELLENT POLICE DUTY
933413,7/14/2005,EXCELLENT POLICE DUTY
933413,2/6/2005,EXCELLENT POLICE DUTY
933413,9/23/2004,EXCELLENT POLICE DUTY
933413,7/11/2004,MERITORIOUS POLICE DUTY
958125,1/12/2019,EXCELLENT POLICE DUTY
958125,1/12/2019,EXCELLENT POLICE DUTY
958125,6/17/2018,EXCELLENT POLICE DUTY
958125,6/17/2018,EXCELLENT POLICE DUTY
964807,6/11/2019,EXCELLENT POLICE DUTY
939588,6/30/2014,EXCELLENT POLICE DUTY
939588,6/1/2014,EXCELLENT POLICE DUTY
939588,4/17/2014,EXCELLENT POLICE DUTY
939588,3/9/2014,EXCELLENT POLICE DUTY
939588,2/1/2014,EXCELLENT POLICE DUTY
939588,4/12/2010,EXCELLENT POLICE DUTY
939588,1/27/2010,EXCELLENT POLICE DUTY
939588,6/13/2008,EXCELLENT POLICE DUTY
939588,3/30/2008,EXCELLENT POLICE DUTY
959304,7/21/2017,MERITORIOUS POLICE DUTY
966371,10/19/2020,MERITORIOUS POLICE DUTY
966371,11/26/2019,EXCELLENT POLICE DUTY
966371,6/20/2019,MERITORIOUS POLICE DUTY
966371,11/28/2018,EXCELLENT POLICE DUTY
945330,3/30/2015,MERITORIOUS POLICE DUTY
945330,3/23/2015,MERITORIOUS POLICE DUTY
945330,3/10/2014,MERITORIOUS POLICE DUTY
945330,3/21/2011,MERITORIOUS POLICE DUTY
945330,3/16/2011,EXCELLENT POLICE DUTY
945330,12/3/2009,MERITORIOUS POLICE DUTY
945330,8/17/2009,EXCELLENT POLICE DUTY
945058,7/5/2015,EXCELLENT POLICE DUTY
945058,11/20/2014,MERITORIOUS POLICE DUTY
945058,11/2/2014,MERITORIOUS POLICE DUTY
945058,8/12/2014,EXCELLENT POLICE DUTY
945058,7/20/2014,EXCELLENT POLICE DUTY
945058,6/24/2014,EXCELLENT POLICE DUTY
945058,6/19/2014,EXCELLENT POLICE DUTY
945058,9/30/2010,EXCELLENT POLICE DUTY
961380,10/5/2019,EXCELLENT POLICE DUTY
961380,10/5/2019,EXCELLENT POLICE DUTY
961380,3/12/2018,EXCELLENT POLICE DUTY
961380,3/12/2018,EXCELLENT POLICE DUTY
961380,2/19/2018,EXCELLENT POLICE DUTY
961380,2/19/2018,EXCELLENT POLICE DUTY
948505,8/25/2015,EXCELLENT POLICE DUTY
948505,7/23/2015,EXCELLENT POLICE DUTY
948505,4/25/2015,EXCELLENT POLICE DUTY
948505,1/17/2015,MERITORIOUS POLICE DUTY
948505,10/11/2014,EXCELLENT POLICE DUTY
948505,8/7/2014,EXCELLENT POLICE DUTY
948505,7/17/2014,EXCELLENT POLICE DUTY
948505,6/19/2014,EXCELLENT POLICE DUTY
948505,4/25/2014,EXCELLENT POLICE DUTY
948505,3/11/2014,EXCELLENT POLICE DUTY
